assetId,filename,family,subjectId,aspectRatio,batchId,origin,simpleCommand
"VIS-CIV-CA-T08-03-SECONDARY","VIS-CIV-CA-T08-03-SECONDARY.webp","CASE_SECONDARY","CA-T08-03","4:3","CIV-VIS-B20","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B20 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T08-05-SECONDARY","VIS-CIV-CA-T08-05-SECONDARY.webp","CASE_SECONDARY","CA-T08-05","4:3","CIV-VIS-B20","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B20 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T08-06-SECONDARY","VIS-CIV-CA-T08-06-SECONDARY.webp","CASE_SECONDARY","CA-T08-06","4:3","CIV-VIS-B20","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B20 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T09-01-SECONDARY","VIS-CIV-CA-T09-01-SECONDARY.webp","CASE_SECONDARY","CA-T09-01","4:3","CIV-VIS-B20","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B20 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T09-02-SECONDARY","VIS-CIV-CA-T09-02-SECONDARY.webp","CASE_SECONDARY","CA-T09-02","4:3","CIV-VIS-B20","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B20 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T09-05-SECONDARY","VIS-CIV-CA-T09-05-SECONDARY.webp","CASE_SECONDARY","CA-T09-05","4:3","CIV-VIS-B20","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B20 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T10-01-SECONDARY","VIS-CIV-CA-T10-01-SECONDARY.webp","CASE_SECONDARY","CA-T10-01","4:3","CIV-VIS-B21","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B21 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T10-02-SECONDARY","VIS-CIV-CA-T10-02-SECONDARY.webp","CASE_SECONDARY","CA-T10-02","4:3","CIV-VIS-B21","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B21 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T10-06-SECONDARY","VIS-CIV-CA-T10-06-SECONDARY.webp","CASE_SECONDARY","CA-T10-06","4:3","CIV-VIS-B21","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B21 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T11-01-SECONDARY","VIS-CIV-CA-T11-01-SECONDARY.webp","CASE_SECONDARY","CA-T11-01","4:3","CIV-VIS-B21","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B21 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T11-02-SECONDARY","VIS-CIV-CA-T11-02-SECONDARY.webp","CASE_SECONDARY","CA-T11-02","4:3","CIV-VIS-B21","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B21 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T11-04-SECONDARY","VIS-CIV-CA-T11-04-SECONDARY.webp","CASE_SECONDARY","CA-T11-04","4:3","CIV-VIS-B21","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B21 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T11-05-SECONDARY","VIS-CIV-CA-T11-05-SECONDARY.webp","CASE_SECONDARY","CA-T11-05","4:3","CIV-VIS-B22","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B22 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T11-06-SECONDARY","VIS-CIV-CA-T11-06-SECONDARY.webp","CASE_SECONDARY","CA-T11-06","4:3","CIV-VIS-B22","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B22 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T12-01-SECONDARY","VIS-CIV-CA-T12-01-SECONDARY.webp","CASE_SECONDARY","CA-T12-01","4:3","CIV-VIS-B22","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B22 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T12-02-SECONDARY","VIS-CIV-CA-T12-02-SECONDARY.webp","CASE_SECONDARY","CA-T12-02","4:3","CIV-VIS-B22","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B22 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T12-03-SECONDARY","VIS-CIV-CA-T12-03-SECONDARY.webp","CASE_SECONDARY","CA-T12-03","4:3","CIV-VIS-B22","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B22 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T12-06-SECONDARY","VIS-CIV-CA-T12-06-SECONDARY.webp","CASE_SECONDARY","CA-T12-06","4:3","CIV-VIS-B22","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B22 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T13-01-SECONDARY","VIS-CIV-CA-T13-01-SECONDARY.webp","CASE_SECONDARY","CA-T13-01","4:3","CIV-VIS-B22","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B22 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T13-03-SECONDARY","VIS-CIV-CA-T13-03-SECONDARY.webp","CASE_SECONDARY","CA-T13-03","4:3","CIV-VIS-B23","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B23 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T14-01-SECONDARY","VIS-CIV-CA-T14-01-SECONDARY.webp","CASE_SECONDARY","CA-T14-01","4:3","CIV-VIS-B23","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B23 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T14-03-SECONDARY","VIS-CIV-CA-T14-03-SECONDARY.webp","CASE_SECONDARY","CA-T14-03","4:3","CIV-VIS-B23","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B23 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T15-01-SECONDARY","VIS-CIV-CA-T15-01-SECONDARY.webp","CASE_SECONDARY","CA-T15-01","4:3","CIV-VIS-B24","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B24 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T15-02-SECONDARY","VIS-CIV-CA-T15-02-SECONDARY.webp","CASE_SECONDARY","CA-T15-02","4:3","CIV-VIS-B24","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B24 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T16-05-SECONDARY","VIS-CIV-CA-T16-05-SECONDARY.webp","CASE_SECONDARY","CA-T16-05","4:3","CIV-VIS-B25","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B25 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T17-02-SECONDARY","VIS-CIV-CA-T17-02-SECONDARY.webp","CASE_SECONDARY","CA-T17-02","4:3","CIV-VIS-B25","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B25 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T17-03-SECONDARY","VIS-CIV-CA-T17-03-SECONDARY.webp","CASE_SECONDARY","CA-T17-03","4:3","CIV-VIS-B25","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B25 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T17-05-SECONDARY","VIS-CIV-CA-T17-05-SECONDARY.webp","CASE_SECONDARY","CA-T17-05","4:3","CIV-VIS-B25","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B25 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T18-01-SECONDARY","VIS-CIV-CA-T18-01-SECONDARY.webp","CASE_SECONDARY","CA-T18-01","4:3","CIV-VIS-B25","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B25 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T18-04-SECONDARY","VIS-CIV-CA-T18-04-SECONDARY.webp","CASE_SECONDARY","CA-T18-04","4:3","CIV-VIS-B26","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B26 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T18-06-SECONDARY","VIS-CIV-CA-T18-06-SECONDARY.webp","CASE_SECONDARY","CA-T18-06","4:3","CIV-VIS-B26","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B26 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T19-02-SECONDARY","VIS-CIV-CA-T19-02-SECONDARY.webp","CASE_SECONDARY","CA-T19-02","4:3","CIV-VIS-B26","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B26 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T19-04-SECONDARY","VIS-CIV-CA-T19-04-SECONDARY.webp","CASE_SECONDARY","CA-T19-04","4:3","CIV-VIS-B26","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B26 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T19-05-SECONDARY","VIS-CIV-CA-T19-05-SECONDARY.webp","CASE_SECONDARY","CA-T19-05","4:3","CIV-VIS-B26","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B26 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
"VIS-CIV-CA-T19-06-SECONDARY","VIS-CIV-CA-T19-06-SECONDARY.webp","CASE_SECONDARY","CA-T19-06","4:3","CIV-VIS-B26","RESTORED_FROM_CANONICAL_REGISTRY","继续 CIV-VIS-B26 CASE_SECONDARY，按原 Registry 与 prompt canon 制作"
