batchCode,batchIndex,bookCode,partCode,canonicalProductionIndex,nodeCode,titleZhHans,mappingState,publicationState
BATCH-025,11,BOOK-4,P12,478,KN-B3-P12-022,文明韧性如何读取,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-025,12,BOOK-4,P12,479,KN-B3-P12-023,文明风险如何读取,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-025,13,BOOK-4,P12,480,KN-B3-P12-024,历史运行如何被压缩,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-025,14,BOOK-4,P12,481,KN-B3-P12-025,哪些条件允许文明出现,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-025,15,BOOK-4,P12,482,KN-B3-P12-027,历史运行如何被解释,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-025,16,BOOK-4,P12,483,KN-B3-P12-028,过去如何塑造现在,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-025,17,BOOK-4,P12,484,KN-B3-P12-029,AI 如何进入历史进程,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-025,18,BOOK-4,P12,485,KN-B3-P12-030,未来运行如何投影,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-025,19,BOOK-4,P12,486,KN-B3-P12-031,AI 时代属于什么阶段,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-025,20,BOOK-4,P12,487,KN-B3-P12-032,继任文明如何出现,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-025,21,BOOK-4,P12,488,KN-B3-P12-033,人工文明如何出现,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-025,22,BOOK-4,P12,489,KN-B3-P12-036,替代载体如何形成,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-025,23,BOOK-4,P12,490,KN-B3-P12-037,非人类智能如何形成,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-025,24,BOOK-4,P12,491,KN-B3-P12-038,集体智能如何形成,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,1,BOOK-4,P12,492,KN-B3-P12-039,行星智能如何形成,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,2,BOOK-4,P12,493,KN-B3-P12-040,人工文明如何持续运行,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,3,BOOK-4,P12,494,KN-B3-P12-041,外星文明可能性如何被审查,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,4,BOOK-4,P12,495,KN-B3-P12-042,文明最终需要什么载体,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,5,BOOK-4,P12,496,KN-B3-P12-043,文明如何被诊断,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,6,BOOK-4,P12,497,KN-B3-P12-044,文明如何被观测,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,7,BOOK-4,P12,498,KN-B3-P12-045,PHI OS 如何阅读文明,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,8,BOOK-4,P11,499,KN-B3-P11-061,文明如何转型,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,9,BOOK-4,P11,500,KN-B3-P11-062,文明如何维持连续性,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,10,BOOK-4,P11,501,KN-B3-P11-063,Runtime 如何组织成 Civilization,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,11,BOOK-4,P11,502,KN-B3-P11-064,文明为何能够持续运行,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,12,BOOK-4,P12,503,KN-B3-P12-046,Reality 为什么形成不同承载形态,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,13,BOOK-4,P10,720,KN-B4-P10-078,尺度边界,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,14,BOOK-4,P10,721,KN-B4-P10-079,载体延伸,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,15,BOOK-4,P10,722,KN-B4-P10-080,运行复制,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,16,BOOK-4,P10,723,KN-B4-P10-081,运行传播,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,17,BOOK-4,P10,724,KN-B4-P10-082,运行放大,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,18,BOOK-4,P10,725,KN-B4-P10-083,跨尺度耦合,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,19,BOOK-4,P10,726,KN-B4-P10-084,尺度转换,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,20,BOOK-4,P10,727,KN-B4-P10-085,跨尺度整合,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,21,BOOK-4,P10,728,KN-B4-P10-086,下一尺度,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,22,BOOK-4,P10,729,KN-B4-P10-087,承载节点,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,23,BOOK-4,P10,730,KN-B4-P10-088,协调节点,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-026,24,BOOK-4,P10,731,KN-B4-P10-089,分发节点,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,1,BOOK-4,P10,732,KN-B4-P10-090,尺度失配,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,2,BOOK-4,P10,733,KN-B4-P10-091,协调尺度极限,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,3,BOOK-4,P10,734,KN-B4-P10-092,未来容量,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,4,BOOK-4,P10,735,KN-B4-P10-093,替代能力,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,5,BOOK-4,P10,736,KN-B4-P10-094,未来生产,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,6,BOOK-4,P10,737,KN-B4-P10-095,未来生产失效,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,7,BOOK-4,P10,738,KN-B4-P10-096,技术作为压缩器,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,8,BOOK-4,P10,739,KN-B4-P10-097,人工复制,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,9,BOOK-4,P10,740,KN-B4-P10-098,机器分发,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,10,BOOK-4,P10,741,KN-B4-P10-099,人机尺度协作,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,11,BOOK-4,P10,742,KN-B4-P10-100,人工载体形成,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,12,BOOK-4,P10,743,KN-B4-P10-101,后人类载体,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,13,BOOK-4,P10,744,KN-B4-P10-102,尺度继任,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,14,BOOK-4,P10,745,KN-B4-P10-103,文明阈值,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,15,BOOK-4,P11,746,KN-B4-P11-065,跨世代运行,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,16,BOOK-4,P11,747,KN-B4-P11-066,文明身份,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,17,BOOK-4,P11,748,KN-B4-P11-067,文明参与,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,18,BOOK-4,P11,749,KN-B4-P11-068,文明激励,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,19,BOOK-4,P11,750,KN-B4-P11-069,权力分布,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,20,BOOK-4,P11,751,KN-B4-P11-070,文明学习,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,21,BOOK-4,P11,752,KN-B4-P11-071,文明压缩,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,22,BOOK-4,P11,753,KN-B4-P11-072,复杂度增长,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,23,BOOK-4,P11,754,KN-B4-P11-073,文明选择,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-027,24,BOOK-4,P11,755,KN-B4-P11-074,文明继任,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,1,BOOK-4,P11,756,KN-B4-P11-075,文明遗产,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,2,BOOK-4,P11,757,KN-B4-P11-076,人工组织,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,3,BOOK-4,P12,758,KN-B4-P12-047,文明图谱,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,4,BOOK-4,P12,759,KN-B4-P12-048,文明观察单位,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,5,BOOK-4,P12,760,KN-B4-P12-049,文明尺度层级,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,6,BOOK-4,P12,761,KN-B4-P12-050,文明版本,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,7,BOOK-4,P12,762,KN-B4-P12-051,文明比较边界,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,8,BOOK-4,P12,763,KN-B4-P12-052,文明尺度坐标,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,9,BOOK-4,P12,764,KN-B4-P12-053,文明适应能力,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,10,BOOK-4,P12,765,KN-B4-P12-054,文明扩展能力,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,11,BOOK-4,P12,766,KN-B4-P12-055,文明未来容量,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,12,BOOK-4,P12,767,KN-B4-P12-056,文明轨迹,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,13,BOOK-4,P12,768,KN-B4-P12-057,历史压缩,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,14,BOOK-4,P12,769,KN-B4-P12-058,扩展窗口,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,15,BOOK-4,P12,770,KN-B4-P12-059,结构转型窗口,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,16,BOOK-4,P12,771,KN-B4-P12-060,文明路径依赖,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,17,BOOK-4,P12,772,KN-B4-P12-061,文明历史分叉,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,18,BOOK-4,P12,773,KN-B4-P12-062,文明扩展模式,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,19,BOOK-4,P12,774,KN-B4-P12-063,空间扩展,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,20,BOOK-4,P12,775,KN-B4-P12-064,制度扩展,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,21,BOOK-4,P12,776,KN-B4-P12-065,经济扩展,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,22,BOOK-4,P12,777,KN-B4-P12-066,文化扩展,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,23,BOOK-4,P12,778,KN-B4-P12-067,知识扩展,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-028,24,BOOK-4,P12,779,KN-B4-P12-068,技术扩展,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,1,BOOK-4,P12,780,KN-B4-P12-069,网络扩展,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,2,BOOK-4,P12,781,KN-B4-P12-070,文明影响半径,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,3,BOOK-4,P12,782,KN-B4-P12-071,扩展负载,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,4,BOOK-4,P12,783,KN-B4-P12-072,结构负载,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,5,BOOK-4,P12,784,KN-B4-P12-073,人口负载,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,6,BOOK-4,P12,785,KN-B4-P12-074,知识负载,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,7,BOOK-4,P12,786,KN-B4-P12-075,基础设施负载,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,8,BOOK-4,P12,787,KN-B4-P12-076,时间负载,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,9,BOOK-4,P12,788,KN-B4-P12-077,未来压缩,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,10,BOOK-4,P12,789,KN-B4-P12-078,文明扩展边界,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,11,BOOK-4,P12,790,KN-B4-P12-079,载体依赖,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,12,BOOK-4,P12,791,KN-B4-P12-080,历史文明案例架构,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,13,BOOK-4,P12,792,KN-B4-P12-081,文明案例识别,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,14,BOOK-4,P12,793,KN-B4-P12-082,文明阶段切分,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,15,BOOK-4,P12,794,KN-B4-P12-083,跨文明比较,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,16,BOOK-4,P12,795,KN-B4-P12-084,文明接触,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,17,BOOK-4,P12,796,KN-B4-P12-085,文明吸收,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,18,BOOK-4,P12,797,KN-B4-P12-086,文明融合,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,19,BOOK-4,P12,798,KN-B4-P12-087,投影窗口,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,20,BOOK-4,P12,799,KN-B4-P12-088,运行层投影,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,21,BOOK-4,P12,800,KN-B4-P12-089,运行轨迹投影,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,22,BOOK-4,P12,801,KN-B4-P12-090,角色拓扑投影,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,23,BOOK-4,P12,802,KN-B4-P12-091,历史时间与投影时间,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-029,24,BOOK-4,P12,803,KN-B4-P12-092,投影支持,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-030,1,BOOK-4,P12,804,KN-B4-P12-093,投影失配,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-030,2,BOOK-4,P12,805,KN-B4-P12-094,文明轨迹,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-030,3,BOOK-4,P12,806,KN-B4-P12-095,文明方向,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-030,4,BOOK-4,P12,807,KN-B4-P12-096,文明未知边界,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-030,5,BOOK-4,P12,808,KN-B4-P12-097,文明图谱完成,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-030,6,BOOK-4,P12,809,KN-B4-P12-098,观察阈值,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,1,BOOK-5,P13,504,KN-B4-P13-001,Reality 为什么能够留下可观察现象,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,2,BOOK-5,P13,505,KN-B4-P13-002,Structure 为什么能够留下结构讯号,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,3,BOOK-5,P13,506,KN-B4-P13-003,Activation 为什么能够留下激活痕迹,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,4,BOOK-5,P13,507,KN-B4-P13-004,Runtime 为什么能够留下持续运行痕迹,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,5,BOOK-5,P13,508,KN-B4-P13-005,为什么长期运行会形成稳定签名,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,6,BOOK-5,P13,509,KN-B4-P13-006,为什么运行会留下残留,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,7,BOOK-5,P13,510,KN-B4-P13-007,为什么偏移能够被观察,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,8,BOOK-5,P13,511,KN-B4-P13-008,为什么 Projection 会改变可观察 Reality,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,9,BOOK-5,P13,512,KN-B4-P13-009,为什么 Runtime 可以被 Reading,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,10,BOOK-5,P13,513,KN-B4-P13-010,为什么必须区分讯号与解释,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,11,BOOK-5,P13,514,KN-B4-P13-011,噪声如何影响 Reading,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,12,BOOK-5,P13,515,KN-B4-P13-012,为什么 Reading 永远存在解析极限,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,13,BOOK-5,P13,516,KN-B4-P13-013,观察者如何参与 Reading,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,14,BOOK-5,P13,517,KN-B4-P13-014,Reality 为什么能够留下 Evidence,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,15,BOOK-5,P13,518,KN-B4-P13-015,Evidence 为什么存在不同类别,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,16,BOOK-5,P13,519,KN-B4-P13-016,Evidence 为什么具有不同可信度,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,17,BOOK-5,P13,520,KN-B4-P13-017,Evidence 与 Interpretation 的边界,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,18,BOOK-5,P13,521,KN-B4-P13-018,不同 Evidence 如何互相支持,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,19,BOOK-5,P13,522,KN-B4-P13-019,为什么反证同样重要,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,20,BOOK-5,P13,523,KN-B4-P13-020,为什么缺失也是 Evidence,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,21,BOOK-5,P13,524,KN-B4-P13-021,时间如何形成 Evidence,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,22,BOOK-5,P13,525,KN-B4-P13-022,为什么跨领域 Evidence 更强,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,23,BOOK-5,P13,526,KN-B4-P13-023,Evidence 如何形成网络,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-031,24,BOOK-5,P13,527,KN-B4-P13-024,PHI OS 如何统一所有 Evidence,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,1,BOOK-5,P13,528,KN-B4-P13-025,Projection 为什么存在,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,2,BOOK-5,P13,529,KN-B4-P13-026,Projection 为什么具有共同 Grammar,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,3,BOOK-5,P13,530,KN-B4-P13-027,为什么 Projection 存在不同层级,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,4,BOOK-5,P13,531,KN-B4-P13-028,Projection 为什么存在边界,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,5,BOOK-5,P13,532,KN-B4-P13-029,为什么不同时间仍可保持一致性,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,6,BOOK-5,P13,533,KN-B4-P13-030,为什么不同 Projection 会冲突,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,7,BOOK-5,P13,534,KN-B4-P13-031,为什么任何 Projection 都是不完整的,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,8,BOOK-5,P13,535,KN-B4-P13-032,Projection 如何持续演化,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
BATCH-032,9,BOOK-5,P13,536,KN-B4-P13-033,为什么 Projection 不等于 Reality,MANUSCRIPT_CORPUS_NOT_AVAILABLE_IN_CURRENT_INPUT,UNPUBLISHED
